,Risk
246487,2.61
246488,2.47
246489,3.58
246490,3.14
246491,2.41
246492,2.81
246493,3.1
246494,2.27
246495,1.42
246496,3.99
246497,2.46
246498,1.91
246499,2.13
246500,3.1
246501,3.07
246502,2.43
246503,2.89
246504,3.46
246505,1.94
246506,2.47
246507,2.17
246508,2.03
246509,1.96
246510,2.04
246511,2.67
246512,2.98
246513,2.25
246514,2.62
246515,2.46
246516,2.98
246517,2.04
246518,2.75
246519,2.6
246520,2.2
246521,2.01
246522,2.76
246523,3.01
246524,2.25
246525,3.58
246526,2.19
246527,2.46
246528,3.29
246529,2.33
246530,2.58
246531,3.03
246532,2.03
246533,2.5
246534,2.83
246535,2.68
246536,2.31
246537,2.39
246538,2.78
246539,2.27
246540,2.88
246541,2.38
246542,2.25
246543,1.77
246544,2.19
246545,1.85
246546,2.33
246547,2.53
246548,2.7
246549,2.57
246550,3.05
246551,2.48
246552,2.7
246553,3.01
246554,2.02
246555,2.47
246556,3.02
246557,3.84
246558,2.72
246559,2.94
246560,2.01
246561,2.5
246562,2.77
246563,2.17
246564,3.38
246565,2.03
246566,1.83
246567,2.46
246568,1.94
246569,2.55
246570,2.82
246571,3.0
246572,2.37
246573,2.35
246574,3.3
246575,3.2
246576,2.67
246577,2.42
246578,1.94
246579,2.08
246580,2.26
246581,2.4
246582,2.84
246583,2.38
246584,2.33
246585,2.96
246586,3.0
246587,1.89
246588,2.88
246589,2.04
246590,2.88
246591,3.28
246592,2.77
246593,2.44
246594,2.87
246595,2.9
246596,1.95
246597,2.18
246598,2.56
246599,3.05
246600,2.85
246601,2.68
246602,2.59
246603,2.79
246604,2.31
246605,2.78
246606,2.64
246607,2.13
246608,2.49
246609,2.01
246610,2.91
246611,2.07
246612,2.27
246613,2.29
246614,3.57
246615,2.7
246616,2.82
246617,2.31
246618,2.31
246619,2.23
246620,3.83
246621,2.56
246622,3.36
246623,3.64
246624,2.0
246625,3.08
246626,2.57
246627,2.93
246628,2.39
246629,2.65
246630,3.16
246631,3.2
246632,2.8
246633,3.32
246634,2.27
246635,2.57
246636,3.2
246637,2.56
246638,2.02
246639,2.22
246640,1.9
246641,1.98
246642,2.38
246643,2.43
246644,2.7
246645,2.72
246646,1.48
246647,3.08
246648,2.23
246649,3.11
246650,3.18
246651,2.82
246652,2.98
246653,2.43
246654,2.54
246655,2.39
246656,2.91
246657,2.48
246658,2.85
246659,3.73
246660,2.35
246661,1.96
246662,3.28
246663,2.48
246664,2.13
246665,3.06
246666,2.61
246667,2.58
246668,3.25
246669,1.81
246670,1.65
246671,2.52
246672,2.96
246673,2.46
246674,2.27
246675,3.11
246676,2.34
246677,2.04
246678,1.71
246679,2.18
246680,2.8
246681,3.42
246682,2.61
246683,2.53
246684,2.22
246685,2.54
246686,1.95
246687,2.52
246688,2.17
246689,2.54
246690,2.73
246691,3.87
246692,2.27
246693,3.33
246694,2.06
246695,2.71
246696,2.35
246697,2.66
246698,3.39
246699,2.51
246700,2.71
246701,2.7
246702,2.34
246703,3.06
246704,2.87
246705,2.45
246706,2.56
246707,2.73
246708,3.09
246709,1.87
246710,1.95
246711,3.25
246712,2.61
246713,2.3
246714,1.95
246715,1.94
246716,2.53
246717,2.55
246718,2.25
246719,2.34
246720,2.63
246721,2.06
246722,2.89
246723,2.76
246724,2.87
246725,2.66
246726,2.88
246727,1.98
246728,1.93
246729,2.44
246730,3.04
246731,2.31
246732,3.0
246733,1.96
246734,3.04
246735,2.23
246736,2.12
246737,2.45
246738,2.54
246739,3.25
246740,2.95
246741,2.66
246742,2.85
246743,2.01
246744,3.38
246745,3.19
246746,2.54
246747,3.31
246748,2.86
246749,2.67
246750,1.17
246751,2.2
246752,1.61
246753,2.52
246754,3.31
246755,3.44
246756,2.44
246757,2.25
246758,2.1
246759,2.74
246760,1.77
246761,2.58
246762,2.0
246763,2.1
246764,3.3
246765,2.57
246766,3.0
246767,1.87
246768,2.57
246769,3.15
246770,2.36
246771,1.83
246772,3.04
246773,2.99
246774,3.33
246775,2.98
246776,2.66
246777,2.48
246778,2.36
246779,2.02
246780,3.02
246781,2.66
246782,3.05
246783,2.43
246784,3.69
246785,2.63
246786,2.62
246787,1.81
246788,2.18
246789,3.19
246790,3.29
246791,2.31
246792,2.85
246793,2.06
246794,2.33
246795,2.97
246796,2.72
246797,2.15
246798,3.47
246799,2.79
246800,3.5
246801,3.49
246802,3.37
246803,3.02
246804,3.2
246805,2.87
246806,2.42
246807,2.2
246808,2.05
246809,2.33
246810,2.45
246811,2.75
246812,2.19
246813,2.32
246814,2.53
246815,2.42
246816,2.52
246817,2.53
246818,2.98
246819,2.54
246820,3.05
246821,2.94
246822,2.26
246823,2.44
246824,1.98
246825,2.73
246826,1.96
246827,2.12
246828,1.59
246829,2.04
246830,2.21
246831,2.72
246832,2.44
246833,3.13
246834,2.64
246835,3.67
246836,2.48
246837,3.45
246838,3.19
246839,3.64
246840,3.02
246841,2.63
246842,2.59
246843,2.97
246844,2.45
246845,2.34
246846,3.52
246847,2.31
246848,2.95
246849,2.79
246850,2.79
246851,3.12
246852,2.9
246853,2.74
246854,2.5
246855,2.58
246856,2.29
246857,1.84
246858,2.04
246859,2.94
246860,3.22
246861,1.96
246862,2.25
246863,2.65
246864,2.91
246865,1.59
246866,2.54
246867,3.36
246868,3.58
246869,3.11
246870,2.71
246871,2.32
246872,2.64
246873,3.45
246874,2.25
246875,1.96
246876,2.5
246877,2.63
246878,3.27
246879,1.36
246880,1.92
246881,2.04
246882,1.69
246883,2.92
246884,2.5
246885,2.33
246886,2.85
246887,2.4
246888,2.23
246889,2.48
246890,1.83
246891,1.18
246892,2.8
246893,2.56
246894,1.75
246895,2.19
246896,2.44
246897,2.39
246898,1.96
246899,2.73
246900,2.29
246901,2.17
246902,2.33
246903,3.4
246904,2.41
246905,2.18
246906,2.88
246907,3.76
246908,2.71
246909,3.72
246910,3.07
246911,2.24
246912,2.63
246913,2.5
246914,3.23
246915,3.37
246916,2.07
246917,2.59
246918,2.64
246919,2.04
246920,1.61
246921,1.95
246922,3.1
246923,1.9
246924,2.72
246925,2.46
246926,2.43
246927,1.45
246928,2.35
246929,2.16
246930,2.27
246931,2.16
246932,2.25
246933,3.65
246934,2.87
246935,2.48
246936,2.41
246937,2.29
246938,2.55
246939,2.65
246940,2.93
246941,2.35
246942,2.29
246943,2.35
246944,1.89
246945,3.82
246946,3.2
246947,2.08
246948,2.58
246949,2.37
246950,2.13
246951,2.98
246952,1.8
246953,2.94
246954,2.27
246955,3.42
246956,3.18
246957,2.58
246958,2.3
246959,2.41
246960,1.99
246961,2.74
246962,3.03
246963,2.81
246964,3.02
246965,2.7
246966,2.63
246967,2.64
246968,2.77
246969,2.43
246970,2.41
246971,2.21
246972,2.64
246973,2.44
246974,2.76
246975,3.16
246976,3.38
246977,1.65
246978,2.56
246979,2.71
246980,1.54
246981,3.89
246982,2.84
246983,3.21
246984,2.61
246985,1.45
246986,1.92
246987,3.94
246988,1.73
246989,2.68
246990,3.5
246991,2.64
246992,3.22
246993,1.35
246994,1.7
246995,2.83
246996,2.48
246997,2.81
246998,2.48
246999,1.68
247000,2.6
247001,2.36
247002,2.19
247003,1.92
247004,2.74
247005,2.18
247006,2.36
247007,2.1
247008,1.94
247009,2.18
247010,3.9
247011,2.91
247012,3.31
247013,2.26
247014,3.23
247015,3.01
247016,1.91
247017,2.58
247018,2.93
247019,1.54
247020,2.93
247021,3.4
247022,1.98
247023,3.95
247024,2.68
247025,2.56
247026,3.76
247027,2.58
247028,2.31
247029,2.76
247030,1.25
247031,2.46
247032,2.85
247033,2.34
247034,2.42
247035,2.14
247036,2.91
247037,2.72
247038,3.24
247039,3.16
247040,2.72
247041,2.9
247042,2.36
247043,2.52
247044,2.33
247045,2.82
247046,3.75
247047,3.08
247048,2.76
247049,2.18
247050,3.72
247051,2.43
247052,2.53
247053,1.98
247054,2.21
247055,2.73
247056,2.09
247057,3.11
247058,2.81
247059,2.51
247060,2.3
247061,2.77
247062,3.16
247063,1.67
247064,1.97
247065,2.98
247066,3.28
247067,2.35
247068,2.49
247069,1.14
247070,2.84
247071,2.44
247072,2.38
247073,3.64
247074,3.31
247075,1.63
247076,2.34
247077,2.19
247078,2.45
247079,2.77
247080,2.99
247081,2.5
247082,3.43
247083,3.08
247084,2.17
247085,2.6
247086,2.38
247087,3.71
247088,4.14
247089,2.53
247090,3.53
247091,2.35
247092,3.16
247093,2.43
247094,3.53
247095,3.01
247096,3.13
247097,2.39
247098,2.5
247099,3.97
247100,2.97
247101,2.39
247102,2.97
247103,2.7
247104,2.7
247105,2.97
247106,3.16
247107,2.97
247108,2.48
247109,3.1
247110,2.12
247111,2.42
247112,2.92
247113,2.59
247114,3.03
247115,2.29
247116,2.53
247117,2.12
247118,3.44
247119,2.58
247120,3.14
247121,2.73
247122,2.35
247123,2.81
247124,2.84
247125,2.93
247126,2.93
247127,2.23
247128,2.69
247129,2.49
247130,3.08
247131,2.11
247132,1.8
247133,2.4
247134,2.79
247135,1.97
247136,2.61
247137,3.32
247138,3.24
247139,3.45
247140,2.47
247141,2.59
247142,2.91
247143,1.67
247144,2.15
247145,2.74
247146,2.48
247147,2.09
247148,2.73
247149,3.18
247150,2.88
247151,2.47
247152,3.15
247153,2.49
247154,2.53
247155,2.74
247156,3.06
247157,3.17
247158,2.77
247159,2.35
247160,2.46
247161,1.83
247162,2.41
247163,2.51
247164,2.69
247165,3.66
247166,2.81
247167,2.16
247168,1.93
247169,2.52
247170,2.74
247171,1.94
247172,2.95
247173,2.92
247174,2.87
247175,2.73
247176,2.2
247177,1.96
247178,2.64
247179,1.57
247180,2.5
247181,2.83
247182,3.22
247183,1.51
247184,2.77
247185,2.31
247186,2.36
247187,3.5
247188,2.19
247189,2.82
247190,2.46
247191,2.7
247192,2.53
247193,2.72
247194,3.18
247195,2.61
247196,1.97
247197,2.17
247198,1.83
247199,2.95
247200,1.83
247201,3.12
247202,1.98
247203,3.33
247204,2.93
247205,2.67
247206,2.37
247207,2.66
247208,3.56
247209,2.73
247210,2.39
247211,2.27
247212,2.38
247213,2.99
247214,3.19
247215,2.11
247216,2.53
247217,3.53
247218,2.54
247219,1.87
247220,2.74
247221,2.03
247222,2.03
247223,3.98
247224,1.92
247225,3.0
247226,2.57
247227,1.91
247228,3.2
247229,2.35
247230,2.64
247231,3.97
247232,2.12
247233,3.35
247234,2.69
247235,2.79
247236,2.53
247237,1.97
247238,2.84
247239,2.39
247240,2.21
247241,2.34
247242,2.21
247243,3.53
247244,2.85
247245,1.73
247246,2.31
247247,2.45
247248,2.14
247249,2.72
247250,1.16
247251,1.16
247252,2.86
247253,2.46
247254,3.3
247255,2.51
247256,1.96
247257,2.25
247258,2.59
247259,2.47
247260,2.29
247261,3.13
247262,2.05
247263,2.98
247264,2.59
247265,3.03
247266,2.57
247267,2.33
247268,2.69
247269,2.98
247270,2.73
247271,3.28
247272,2.76
247273,3.07
247274,1.82
247275,2.29
247276,2.8
247277,2.4
247278,2.94
247279,2.62
247280,2.75
247281,2.73
247282,2.21
247283,1.93
247284,1.91
247285,2.11
247286,2.64
247287,3.17
247288,2.98
247289,2.63
247290,2.78
247291,2.37
247292,2.0
247293,1.66
247294,2.86
247295,2.31
247296,2.94
247297,3.01
247298,2.84
247299,2.67
247300,2.94
247301,2.4
247302,2.43
247303,2.39
247304,2.6
247305,2.8
247306,2.01
247307,3.61
247308,2.73
247309,3.83
247310,1.86
247311,2.28
247312,3.37
247313,1.94
247314,2.5
247315,3.46
247316,2.64
247317,2.17
247318,2.33
247319,3.03
247320,2.38
247321,2.91
247322,2.63
247323,3.44
247324,2.61
247325,2.5
247326,1.76
247327,3.08
247328,2.07
247329,4.09
247330,1.87
247331,2.34
247332,3.15
247333,2.0
247334,2.57
247335,2.29
247336,2.61
247337,2.43
247338,2.31
247339,2.67
247340,2.82
247341,3.27
247342,2.33
247343,3.29
247344,2.12
247345,2.66
247346,2.64
247347,3.13
247348,3.24
247349,2.21
247350,1.2
247351,2.56
247352,3.43
247353,1.53
247354,2.81
247355,2.34
247356,3.02
247357,2.04
247358,1.83
247359,2.57
247360,1.93
247361,3.23
247362,2.45
247363,2.82
247364,3.51
247365,2.12
247366,2.78
247367,1.98
247368,2.64
247369,2.95
247370,3.42
247371,2.33
247372,2.14
247373,2.79
247374,2.95
247375,2.3
247376,2.53
247377,1.95
247378,3.01
247379,3.51
247380,2.7
247381,2.9
247382,2.48
247383,2.95
247384,2.77
247385,2.94
247386,2.63
247387,2.6
247388,1.64
247389,2.6
247390,2.44
247391,2.86
247392,2.72
247393,2.42
247394,2.58
247395,2.29
247396,2.06
247397,2.57
247398,2.26
247399,1.57
247400,3.21
247401,2.91
247402,1.93
247403,3.24
247404,2.53
247405,2.24
247406,2.75
247407,2.42
247408,2.84
247409,2.63
247410,2.26
247411,3.36
247412,1.88
247413,2.69
247414,3.26
247415,3.31
247416,3.43
247417,2.93
247418,2.4
247419,2.95
247420,3.38
247421,2.57
247422,2.66
247423,2.6
247424,2.66
247425,2.64
247426,2.74
247427,1.78
247428,3.46
247429,2.66
247430,3.41
247431,3.54
247432,2.9
247433,3.17
247434,2.95
247435,2.14
247436,2.55
247437,2.36
247438,2.47
247439,3.41
247440,1.65
247441,2.97
247442,2.73
247443,2.63
247444,1.43
247445,3.05
247446,2.54
247447,2.42
247448,2.04
247449,2.9
247450,3.25
247451,2.39
247452,2.87
247453,2.56
247454,2.04
247455,3.13
247456,3.18
247457,2.54
247458,3.39
247459,2.84
247460,1.75
247461,2.53
247462,2.07
247463,3.2
247464,2.32
247465,2.67
247466,2.95
247467,2.4
247468,3.03
247469,2.34
247470,3.11
247471,2.7
247472,2.46
247473,2.67
247474,2.1
247475,2.58
247476,2.92
247477,2.41
247478,2.43
247479,2.59
247480,2.29
247481,3.08
247482,2.7
247483,3.22
247484,2.86
247485,2.58
247486,3.43
247487,3.37
247488,2.64
247489,2.07
247490,1.23
247491,2.51
247492,2.68
247493,3.01
247494,3.5
247495,2.5
247496,2.78
247497,2.04
247498,2.54
247499,2.35
247500,3.12
247501,3.16
247502,2.28
247503,3.1
247504,2.91
247505,2.65
247506,2.15
247507,2.45
247508,1.85
247509,2.21
247510,2.94
247511,2.88
247512,3.04
247513,2.46
247514,3.49
247515,2.89
247516,2.92
247517,3.37
247518,1.99
247519,2.68
247520,2.22
247521,2.08
247522,2.28
247523,2.72
247524,2.81
247525,2.72
247526,3.94
247527,2.61
247528,2.85
247529,2.28
247530,2.36
247531,2.61
247532,1.57
247533,2.87
247534,3.1
247535,2.45
247536,3.27
247537,2.54
247538,2.79
247539,2.39
247540,2.54
247541,3.45
247542,1.29
247543,3.58
247544,2.88
247545,2.47
247546,3.12
247547,2.49
247548,2.16
247549,1.93
247550,3.0
247551,3.4
247552,1.83
247553,1.88
247554,2.82
247555,2.83
247556,3.04
247557,2.09
247558,2.04
247559,3.16
247560,2.06
247561,2.86
247562,2.33
247563,2.96
247564,3.01
247565,2.26
247566,2.83
247567,3.34
247568,2.95
247569,2.29
247570,2.27
247571,2.19
247572,2.35
247573,2.41
247574,2.87
247575,1.51
247576,2.03
247577,2.24
247578,2.07
247579,2.26
247580,3.57
247581,2.93
247582,2.49
247583,2.58
247584,2.27
247585,3.42
247586,2.3
247587,2.72
247588,3.46
247589,1.74
247590,3.07
247591,1.8
247592,3.4
247593,1.2
247594,2.7
247595,2.44
247596,3.19
247597,3.33
247598,2.68
247599,3.36
247600,2.03
247601,2.99
247602,1.54
247603,3.15
247604,2.66
247605,2.62
247606,2.08
247607,1.98
247608,2.94
247609,2.71
247610,2.5
247611,2.9
247612,2.24
247613,3.26
247614,1.87
247615,3.28
247616,2.53
247617,3.4
247618,4.0
247619,2.33
247620,2.29
247621,1.99
247622,2.49
247623,2.32
247624,2.07
247625,2.16
247626,3.55
247627,2.76
247628,3.28
247629,2.68
247630,2.51
247631,2.58
247632,3.27
247633,2.3
247634,2.93
247635,2.86
247636,2.74
247637,2.93
247638,3.22
247639,2.09
247640,2.72
247641,3.13
247642,2.23
247643,2.67
247644,3.42
247645,2.35
247646,2.53
247647,2.95
247648,2.01
247649,2.25
247650,2.67
247651,2.36
247652,2.43
247653,2.49
247654,2.03
247655,2.89
247656,2.44
247657,2.93
247658,1.9
247659,2.9
247660,1.6
247661,1.93
247662,1.66
247663,2.07
247664,2.93
247665,2.41
247666,3.37
247667,2.52
247668,2.85
247669,2.73
247670,3.05
247671,2.24
247672,3.38
247673,2.59
247674,2.68
247675,2.35
247676,3.13
247677,3.7
247678,2.94
247679,2.62
247680,2.9
247681,3.03
247682,3.92
247683,2.33
247684,2.4
247685,2.87
247686,2.81
247687,3.0
247688,3.02
247689,2.75
247690,2.37
247691,2.38
247692,2.48
247693,3.19
247694,2.94
247695,2.27
247696,3.02
247697,3.27
247698,3.89
247699,3.73
247700,3.43
247701,3.04
247702,2.5
247703,2.7
247704,3.29
247705,2.93
247706,2.51
247707,2.64
247708,2.45
247709,2.74
247710,1.91
247711,4.1
247712,2.94
247713,3.33
247714,1.52
247715,2.95
247716,3.26
247717,3.04
247718,2.28
247719,2.26
247720,2.04
247721,3.78
247722,2.24
247723,2.86
247724,2.27
247725,1.72
247726,2.87
247727,2.4
247728,2.21
247729,2.97
247730,3.23
247731,2.19
247732,2.52
247733,2.35
247734,2.23
247735,2.53
247736,2.9
247737,2.3
247738,2.41
247739,2.36
247740,2.56
247741,2.64
247742,2.99
247743,2.11
247744,2.14
247745,2.45
247746,1.52
247747,2.3
247748,1.34
247749,2.86
247750,1.9
247751,2.54
247752,2.1
247753,2.29
247754,2.47
247755,3.01
247756,2.14
247757,2.53
247758,2.08
247759,2.85
247760,3.0
247761,2.91
247762,2.99
247763,2.97
247764,2.5
247765,2.07
247766,2.56
247767,3.78
247768,3.59
247769,1.34
247770,2.83
247771,2.6
247772,2.96
247773,2.6
247774,1.47
247775,3.27
247776,1.98
247777,2.48
247778,2.46
247779,2.16
247780,2.48
247781,2.15
247782,3.09
247783,2.11
247784,2.72
247785,2.95
247786,2.12
247787,2.06
247788,1.9
247789,2.53
247790,1.89
247791,3.04
247792,2.55
247793,2.77
247794,2.49
247795,2.01
247796,3.2
247797,2.64
247798,2.81
247799,2.74
247800,2.72
247801,2.9
247802,2.41
247803,2.54
247804,2.26
247805,2.91
247806,2.42
247807,1.82
247808,1.85
247809,3.18
247810,2.83
247811,3.44
247812,1.7
247813,2.26
247814,2.24
247815,3.18
247816,2.95
247817,2.89
247818,2.95
247819,2.6
247820,2.53
247821,2.77
247822,1.8
247823,2.75
247824,2.9
247825,3.18
247826,3.09
247827,2.53
247828,2.37
247829,3.14
247830,2.77
247831,1.77
247832,2.95
247833,1.9
247834,3.35
247835,1.54
247836,2.02
247837,2.22
247838,2.67
247839,2.6
247840,2.23
247841,2.76
247842,2.74
247843,1.58
247844,3.04
247845,2.78
247846,2.3
247847,1.96
247848,3.05
247849,3.35
247850,3.64
247851,1.46
247852,1.58
247853,2.68
247854,2.33
247855,1.52
247856,2.96
247857,3.19
247858,2.93
247859,2.82
247860,2.76
247861,3.37
247862,2.9
247863,2.84
247864,3.12
247865,1.07
247866,1.17
247867,2.67
247868,2.67
247869,2.55
247870,2.12
247871,3.2
247872,2.15
247873,2.79
247874,2.26
247875,2.01
247876,2.11
247877,1.59
247878,2.31
247879,1.95
247880,2.59
247881,3.03
247882,2.57
247883,2.17
247884,2.92
247885,2.12
247886,2.42
247887,2.88
247888,1.96
247889,2.41
247890,2.07
247891,2.56
247892,2.32
247893,2.26
247894,3.94
247895,2.44
247896,3.27
247897,2.92
247898,2.31
247899,2.04
247900,3.03
247901,3.19
247902,2.22
247903,2.76
247904,2.42
247905,2.7
247906,2.2
247907,1.67
247908,2.69
247909,2.53
247910,2.3
247911,3.0
247912,2.31
247913,2.67
247914,2.47
247915,2.67
247916,2.72
247917,1.72
247918,3.31
247919,2.95
247920,1.95
247921,3.32
247922,2.69
247923,3.06
247924,2.94
247925,3.0
247926,2.73
247927,2.99
247928,2.94
247929,2.75
247930,2.44
247931,2.46
247932,3.2
247933,2.64
247934,3.02
247935,2.77
247936,2.5
247937,3.81
247938,2.99
247939,3.26
247940,3.24
247941,2.08
247942,2.51
247943,2.53
247944,1.87
247945,2.87
247946,3.03
247947,2.21
247948,2.55
247949,3.49
247950,3.52
247951,2.85
247952,1.96
247953,2.36
247954,3.13
247955,1.89
247956,3.47
247957,3.08
247958,2.41
247959,2.62
247960,3.14
247961,2.12
247962,2.13
247963,2.05
247964,2.85
247965,3.09
247966,2.89
247967,2.49
247968,1.9
247969,2.29
247970,2.4
247971,2.24
247972,2.69
247973,2.12
247974,2.53
247975,2.17
247976,3.48
247977,2.25
247978,2.69
247979,2.53
247980,2.31
247981,2.36
247982,2.82
247983,1.71
247984,3.11
247985,3.14
247986,2.71
247987,1.84
247988,2.65
247989,2.44
247990,3.12
247991,2.6
247992,2.64
247993,2.62
247994,2.45
247995,2.63
247996,1.58
247997,2.63
247998,2.63
247999,1.47
248000,3.74
248001,2.88
248002,2.44
248003,1.36
248004,3.33
248005,2.21
248006,2.96
248007,2.67
248008,2.94
248009,2.43
248010,2.55
248011,2.93
248012,2.6
248013,2.87
248014,2.26
248015,2.61
248016,2.53
248017,3.4
248018,3.21
248019,2.58
248020,2.13
248021,2.2
248022,1.97
248023,2.67
248024,2.76
248025,2.77
248026,2.65
248027,2.75
248028,3.37
248029,3.14
248030,2.09
248031,2.68
248032,2.59
248033,1.96
248034,2.5
248035,3.44
248036,2.75
248037,3.49
248038,3.18
248039,2.59
248040,2.18
248041,2.78
248042,3.16
248043,2.31
248044,3.91
248045,2.74
248046,3.29
248047,2.44
248048,2.69
248049,2.97
248050,2.85
248051,1.88
248052,2.14
248053,2.47
248054,2.34
248055,3.2
248056,1.8
248057,3.29
248058,1.93
248059,4.0
248060,2.41
248061,2.89
248062,2.16
248063,3.39
248064,2.22
248065,1.95
248066,1.98
248067,2.71
248068,2.31
248069,1.83
248070,3.18
248071,2.52
248072,2.98
248073,3.28
248074,3.15
248075,3.67
248076,3.47
248077,2.45
248078,3.17
248079,2.51
248080,3.06
248081,2.81
248082,2.66
248083,1.89
248084,2.67
248085,2.69
248086,2.86
248087,2.58
248088,2.75
248089,2.33
248090,2.91
248091,2.62
248092,2.42
248093,2.5
248094,1.6
248095,3.52
248096,2.82
248097,3.58
248098,2.93
248099,3.07
248100,2.07
248101,1.83
248102,2.87
248103,2.82
248104,3.3
248105,1.87
248106,3.45
248107,2.06
248108,3.54
248109,2.53
248110,3.23
248111,3.67
248112,3.33
248113,2.62
248114,2.71
248115,3.63
248116,2.19
248117,2.24
248118,2.4
248119,1.92
248120,2.54
248121,2.48
248122,2.82
248123,2.4
248124,2.75
248125,1.99
248126,2.43
248127,2.86
248128,2.04
248129,3.1
248130,2.84
248131,3.2
248132,2.43
248133,2.38
248134,1.89
248135,2.12
248136,1.52
248137,2.94
248138,2.29
248139,2.56
248140,2.61
248141,2.68
248142,3.09
248143,2.95
248144,2.62
248145,2.87
248146,2.46
248147,3.01
248148,2.17
248149,2.8
248150,2.97
248151,2.27
248152,2.55
248153,2.4
248154,1.36
248155,3.02
248156,1.36
248157,2.89
248158,1.82
248159,1.96
248160,2.87
248161,3.0
248162,2.28
248163,2.72
248164,2.96
248165,3.39
248166,2.16
248167,1.94
248168,2.69
248169,2.48
248170,2.75
248171,2.65
248172,2.96
248173,3.01
248174,3.45
248175,3.2
248176,2.38
248177,2.1
248178,2.71
248179,2.74
248180,3.63
248181,3.42
248182,2.59
248183,2.21
248184,2.41
248185,2.28
248186,2.97
248187,2.39
248188,2.63
248189,2.67
248190,2.69
248191,2.16
248192,2.6
248193,3.03
248194,3.1
248195,2.13
248196,2.59
248197,2.47
248198,2.91
248199,3.44
248200,3.0
248201,2.89
248202,2.17
248203,1.63
248204,2.56
248205,2.4
248206,1.35
248207,2.32
248208,2.23
248209,2.58
248210,2.52
248211,2.95
248212,2.38
248213,2.75
248214,2.66
248215,2.47
248216,2.42
248217,2.91
248218,3.34
248219,3.11
248220,2.31
248221,2.64
248222,2.29
248223,2.92
248224,2.13
248225,3.46
248226,2.34
248227,2.5
248228,2.84
248229,2.23
248230,1.76
248231,3.24
248232,2.81
248233,2.98
248234,2.2
248235,2.92
248236,2.9
248237,2.42
248238,2.36
248239,2.28
248240,2.91
248241,2.43
248242,2.74
248243,1.98
248244,2.5
248245,2.42
248246,2.11
248247,2.49
248248,1.79
248249,2.61
248250,2.85
248251,2.28
248252,1.97
248253,2.76
248254,2.66
248255,2.48
248256,2.69
248257,2.38
248258,2.3
248259,3.54
248260,2.45
248261,3.23
248262,2.95
248263,1.44
248264,2.13
248265,1.9
248266,2.06
248267,2.54
248268,1.98
248269,2.0
